32,16,11.0031,0.786244,1.25024,1.42264,0.157895
32,16,12.5839,1.32688,0.699563,1.43356,0.48913
32,16,13.2365,0.821218,1.18763,1.45228,0.17284
32,16,13.0525,0.744153,1.35215,1.49826,0.224359
32,16,11.8608,0.812391,1.21039,1.349,0.152941
32,16,11.9415,0.985308,1.00539,1.41123,0.352941
32,16,12.5079,1.25478,0.777509,1.35488,0.420561
32,16,12.3874,0.834404,1.2135,1.38451,0.169312
32,16,11.5472,0.643817,1.57446,1.74229,0.170068
32,16,15.3929,0.684912,1.48119,1.4697,0.0816327
32,16,11.441,0.812651,1.23452,1.43952,0.275862
32,16,14.3241,0.852831,1.13471,1.43215,0.185897
32,16,15.4612,1.05008,0.942539,1.35891,0.296552
32,16,15.3285,0.768647,1.29443,1.91005,0.198718
32,16,15.6616,0.870706,1.1489,1.40724,0.201183
32,16,13.7527,0.872118,1.12553,1.35489,0.2
32,16,12.6095,0.384135,2.57811,1.49136,0.434783
32,16,3.83002,0.217252,4.66936,4.05023,0.315315
32,16,2.74768,0.341566,2.74345,5.37568,0.43299
32,16,8.34926,0.323163,2.98067,4.02503,0.623377
32,16,11.4286,0.289023,3.49762,4.36375,0.52381
32,16,2.65824,0.560765,1.65547,4.85066,0.310976
32,16,4.3404,0.247598,4.00473,4.71754,0.310606
32,16,4.95779,0.280714,3.5296,3.05748,0.396226
32,16,8.82341,0.198979,5.06655,4.2788,0.213415
32,16,7.96219,0.214588,4.7098,4.7276,0.238095
32,16,5.45126,0.187659,5.17975,12.0774,0.411215
32,16,8.43128,0.193111,5.44552,1.3206,0.122642
32,16,4.08409,0.27761,3.14016,17.5765,0.305344
32,16,7.65513,0.147042,7.09682,2.79281,0.117347
32,16,4.64778,0.257254,3.84081,6.10752,0.607143
32,16,3.45716,0.289577,3.44538,4.49149,0.397959
32,16,4.32376,0.288622,3.44995,3.59633,0.398305
32,16,9.51258,0.226252,4.45081,4.60012,0.227848
32,16,3.75569,0.289105,3.37316,9.019,0.233607
32,16,4.69448,0.180935,5.58801,5.46239,0.118343
32,16,3.58029,0.274124,3.51058,5.49468,0.43956
32,16,4.66884,0.209319,4.30571,22.3318,0.242424
32,16,9.50079,0.136529,7.44434,7.3916,0.125
32,16,3.30266,0.20184,4.94912,3.77413,0.2
32,16,2.36381,0.275026,3.28703,6.59606,0.272109
32,16,3.78289,0.280548,3.53015,5.88947,0.378378
32,16,4.56399,0.181614,5.70786,3.20845,0.0668693
32,16,6.73652,0.149207,6.8894,5.74693,0.0516252
32,16,7.33147,0.135163,7.49643,8.71861,0.0966184
32,16,11.4705,0.144888,6.98143,8.92901,0.0803324
32,16,9.99895,0.386673,2.23719,11.9664,0.761194
32,16,9.85956,0.241657,4.1067,5.49767,0.44898
32,16,8.60664,0.205125,4.91933,4.95073,0.217391
32,16,11.3874,0.208606,4.84351,4.6082,0.221429
32,16,8.7231,0.336192,3.04427,2.97858,0.571429
32,16,3.87546,0.238405,4.10156,6.43061,0.391304
32,16,4.64701,0.214354,4.74514,1.93887,0.228346
32,16,7.46427,0.264229,3.93476,2.34464,0.363636
32,16,3.48946,0.202192,4.95241,7.32332,0.202797
32,16,7.24173,0.31006,3.20136,3.41376,0.653846
32,16,6.83475,0.316964,3.05636,3.42027,0.371901
32,16,5.14837,0.174234,5.92593,1.37889,0.212903
32,16,5.66255,0.219299,4.59891,1.90971,0.233083
32,16,6.04221,0.176216,5.86187,2.69916,0.137931
32,16,5.65003,0.284683,3.21216,7.99693,0.511628
32,16,6.79225,0.194717,5.06177,4.34159,0.233333
32,16,3.28425,0.26975,3.58192,6.27539,0.352381
32,16,2.23449,0.17369,5.51165,18.445,0.118012
32,16,11.8398,0.449472,2.18087,4.4453,0.898305
32,16,3.34585,0.123124,8.33827,5.87288,0.141176
32,16,3.50593,0.169999,5.88675,4.16524,0.117978
32,16,3.52304,0.257677,3.9337,5.27011,0.345133
32,16,2.75556,0.284979,3.50787,3.85859,0.435897
32,16,6.84019,0.342805,2.82801,3.89376,0.342105
32,16,3.4002,0.481025,1.76207,11.3668,0.69863
