64,4,11.9676,1.42241,0.701794,0.978549,0.518868
64,4,14.108,1.50968,0.658085,0.932684,0.731959
64,4,14.5686,1.43698,0.686363,0.968756,0.538462
64,4,13.9672,1.44263,0.690513,1.0007,0.536585
64,4,11.9254,1.50755,0.661074,0.925345,0.607843
64,4,13.0508,1.09637,0.916855,0.944792,0.435897
64,4,12.9672,1.56648,0.635308,0.91924,0.632653
64,4,13.5629,1.42131,0.700991,0.929499,0.528926
64,4,14.418,1.24121,0.80854,0.936047,0.355556
64,4,15.8073,1.13688,0.881658,0.95053,0.276923
64,4,13.1654,1.58977,0.625097,0.939015,0.655914
64,4,14.5166,1.4608,0.680879,0.951765,0.596154
64,4,15.6908,1.54254,0.636753,0.933503,0.578431
64,4,15.5291,1.31624,0.758504,0.91915,0.483871
64,4,16.0857,1.44323,0.679306,1.70456,0.602151
64,4,14.7936,1.00152,1.00507,1.01769,0.389831
64,4,15.279,1.38046,0.723912,0.957959,0.486239
64,4,13.8285,1.36241,0.723291,0.95079,0.540984
64,4,13.8224,1.13885,0.879044,1.00873,0.466102
64,4,14.2999,1.26793,0.788046,0.981557,0.670103
64,4,13.6707,1.25484,0.796217,0.961269,0.45
64,4,13.1203,1.18118,0.835005,1.81029,0.61
64,4,11.5918,1.48416,0.670402,0.918218,0.58
64,4,10.8457,1.57233,0.63191,0.974684,0.768293
64,4,16.6173,1.24677,0.787574,0.963721,0.75
64,4,15.3267,1.51138,0.657299,0.932428,0.67619
64,4,11.8724,1.57538,0.629847,0.918835,0.716981
64,4,11.2462,1.45221,0.686079,0.943949,0.567797
64,4,13.7956,1.47312,0.675743,0.988146,0.584071
64,4,16.1887,1.25757,0.792599,0.957894,0.440945
64,4,13.5275,1.19324,0.840969,0.933363,0.363636
64,4,13.8625,1.12675,0.890524,0.909556,0.519608
64,4,14.9269,0.997813,1.00806,0.943512,0.372881
64,4,11.71,1.187,0.845094,0.926794,0.555556
64,4,15.2286,1.14027,0.879765,0.927663,0.513514
64,4,12.1802,1.54823,0.643085,0.933643,0.808511
64,4,11.3889,1.09394,0.916875,1.01855,0.477477
64,4,12.9829,1.51873,0.653933,1.06566,0.645833
64,4,14.7597,1.12489,0.883182,1.03666,0.335714
64,4,12.7007,1.41976,0.701207,1.01555,0.729412
64,4,12.4166,1.13945,0.878864,0.964327,0.328947
64,4,11.8623,1.25249,0.791728,1.4637,0.439024
64,4,12.4236,1.36552,0.731131,0.954438,0.508333
64,4,16.8598,1.22172,0.818027,0.980683,0.404762
64,4,11.8435,1.19089,0.840355,0.98204,0.347518
64,4,12.6939,1.42891,0.696382,0.944625,0.611111
64,4,11.6333,1.35098,0.73498,1.26977,0.512605
64,4,13.4391,1.12847,0.87457,1.42765,0.316901
64,4,12.9248,1.11274,0.896697,1.25376,0.393701
64,4,11.4498,0.986667,1.02157,0.945853,0.173913
64,4,16.3425,1.04252,0.961201,1.10562,0.377193
64,4,16.5556,1.57618,0.627993,0.995413,0.694444
64,4,17.3442,1.46814,0.666433,1.58595,0.672897
64,4,16.3314,1.10432,0.89908,1.51558,0.524272
64,4,16.5859,1.14167,0.873023,1.47378,0.384058
64,4,17.4779,1.24381,0.796565,1.38923,0.729167
64,4,12.2502,1.617,0.612457,0.934096,0.681319
64,4,13.4704,1.19806,0.835001,1.08934,0.391304
64,4,13.7005,1.49806,0.667792,0.923957,0.603448
64,4,11.3862,1.34633,0.740258,0.957963,0.487603
64,4,14.6251,1.42144,0.700755,0.924258,0.853933
64,4,13.4324,1.23281,0.811427,0.927526,0.391304
64,4,14.1609,1.19826,0.824222,1.24299,0.416667
64,4,13.8508,1.42759,0.697139,0.940361,0.57265
64,4,12.5797,1.12541,0.885921,1.49234,0.3125
64,4,11.0708,1.32867,0.742181,1.46203,0.788235
64,4,13.2704,1.16883,0.851192,0.915473,0.355705
64,4,11.3563,1.36469,0.728312,0.982404,0.528455
64,4,12.9244,1.3894,0.717166,1.0752,0.454545
64,4,14.6905,1.47778,0.664833,1.02602,0.676471
64,4,12.4385,1.22636,0.815973,0.92707,0.381295
64,4,11.8043,0.932677,1.0769,1.20194,0.276596
64,4,10.5262,1.33862,0.749502,0.960246,0.491935
64,4,11.7503,1.54221,0.640692,0.972509,0.655172
64,4,11.0867,1.46851,0.676875,0.987682,0.5
64,4,12.2338,1.82346,0.54255,0.925767,0.846154
