64,8,12.4785,1.31334,0.758895,1.02522,0.445205
64,8,14.0578,1.79454,0.550396,1.02028,0.655738
64,8,14.4034,1.39394,0.714385,1.03842,0.556452
64,8,14.2894,1.27202,0.783957,1.02427,0.32716
64,8,12.4783,1.26279,0.790293,1.02619,0.515873
64,8,12.9695,1.30417,0.76642,1.04153,0.382979
64,8,13.3098,1.63309,0.607052,0.999684,0.578947
64,8,13.0062,1.40624,0.706281,1.03214,0.472973
64,8,13.4894,1.22567,0.814636,1.02001,0.422819
64,8,15.526,1.12931,0.888755,0.995951,0.238889
64,8,13.1427,1.41074,0.704694,1.017,0.455128
64,8,14.2642,1.28983,0.772901,1.08327,0.522388
64,8,15.3613,1.45964,0.679449,1.02074,0.576923
64,8,15.4733,1.61017,0.614032,1.00511,0.565217
64,8,15.9339,1.19281,0.838204,1.02189,0.496296
64,8,14.5564,1.16449,0.85212,1.03283,0.25
64,8,15.1123,1.2593,0.788521,1.29744,0.305389
64,8,13.4509,1.4766,0.671148,1.0311,0.486111
64,8,13.4514,1.13056,0.886652,1.01298,0.276042
64,8,14.3517,1.48368,0.667745,1.0286,0.521739
64,8,13.116,1.4736,0.67362,1.00296,0.525547
64,8,13.3709,1.4933,0.654451,1.63224,0.517007
64,8,11.8614,1.39862,0.710861,1.04614,0.486301
64,8,11.0237,1.70562,0.577954,1.02814,0.661157
64,8,16.908,1.6864,0.583745,1.07207,0.716814
64,8,15.572,1.34751,0.740843,1.00651,0.403846
64,8,11.9417,1.44452,0.687302,1.01899,0.696429
64,8,11.1555,1.54474,0.643401,0.988105,0.507937
64,8,13.8707,1.27132,0.789146,1.04053,0.335366
64,8,16.3784,1.39076,0.716044,1.05782,0.465649
64,8,13.5566,1.30824,0.763245,0.992438,0.368421
64,8,13.9817,1.20783,0.81767,1.6559,0.492424
64,8,14.588,1.23436,0.809024,1.13351,0.31875
64,8,11.2191,1.21889,0.817009,1.00963,0.480916
64,8,15.3385,1.54454,0.636359,1.3563,0.539683
64,8,12.4672,1.6164,0.609816,1.09851,0.686441
64,8,11.3451,1.32929,0.74937,1.00408,0.366864
64,8,12.7716,1.74782,0.564667,0.982658,0.657407
64,8,15.1002,1.26094,0.794692,1.02815,0.516129
64,8,13.0231,1.42259,0.699927,0.997101,0.466216
64,8,11.7674,1.07453,0.933972,1.01005,0.380952
64,8,11.6194,1.40933,0.70586,0.983826,0.417722
64,8,12.2506,1.47567,0.67451,1.03391,0.484375
64,8,17.2426,0.85406,1.17653,1.2042,0.228856
64,8,11.3267,1.50795,0.657397,1.05127,0.488372
64,8,12.6048,1.36951,0.718227,1.03225,0.455172
64,8,11.5903,1.41845,0.700815,1.0312,0.421875
64,8,13.5597,1.10909,0.894858,1.06244,0.252525
64,8,13.3731,1.26729,0.787178,1.03388,0.337143
64,8,12.0052,1.05013,0.955631,0.998478,0.167442
64,8,17.3124,1.34835,0.736031,1.10461,0.397516
64,8,16.8297,1.86966,0.513935,1.1291,0.701613
64,8,17.9332,1.45231,0.67751,1.30452,0.692982
64,8,16.3798,1.47029,0.676203,1.03523,0.503817
64,8,16.7354,1.22042,0.819449,1.0086,0.346821
64,8,17.3679,1.63799,0.605128,1.00324,0.693694
64,8,12.1368,1.39272,0.701315,1.33646,0.444444
64,8,14.0574,1.44084,0.681498,1.00029,0.466216
64,8,13.457,1.55516,0.636124,1.16609,0.616667
64,8,11.0307,1.33769,0.735109,1.57453,0.384146
64,8,14.343,2.10077,0.464119,1.04082,0.913043
64,8,13.4809,1.6519,0.599407,1.01913,0.609756
64,8,14.6127,1.03668,0.969018,1.05268,0.331169
64,8,13.8305,1.43815,0.690981,0.997247,0.482993
64,8,12.7959,1.09244,0.916867,1.05676,0.248756
64,8,11.55,1.52583,0.629057,1.93761,0.767677
64,8,13.3667,1.22343,0.808929,0.999883,0.320856
64,8,10.8105,1.27563,0.781776,1.02591,0.546154
64,8,12.446,1.13704,0.87888,1.09052,0.371069
64,8,14.483,1.62203,0.600342,1.01339,0.663866
64,8,11.8126,1.39532,0.713514,1.0047,0.414474
64,8,12.4088,1.05857,0.950394,1.01796,0.203704
64,8,10.9171,1.37302,0.726023,1.04458,0.385714
64,8,12.0032,2.05656,0.475341,1.03297,0.8
64,8,11.4522,1.33796,0.744018,1.02216,0.40625
64,8,11.706,2.00173,0.488763,1.03682,0.808081
